price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms
16328840.0,11.0,ВАО,37.4,11.2,33.0,33.0,2024.0,1.0,0.0,2.6,1.0
22040000.0,3.0,СЗАО,48.9,,2.0,23.0,2024.0,1.0,0.0,3.1,1.0
8010000.0,8.0,СВАО,35.53,12.5,7.0,8.0,2024.0,1.0,1.0,2.8,1.0
28000000.0,18.0,СЗАО,65.7,28.5,18.0,41.0,2021.0,1.0,0.0,,1.0
20605421.0,24.0,ЗАО,44.2,12.0,4.0,9.0,2023.0,1.0,0.0,2.74,1.0
12650000.0,17.0,ЮВАО,39.19,,15.0,19.0,2024.0,1.0,1.0,3.0,1.0
7900000.0,4.0,ЮВАО,34.64,,9.0,26.0,2025.0,1.0,0.0,,1.0
15970000.0,5.0,ЗАО,39.3,11.9,1.0,33.0,2023.0,1.0,0.0,2.7,1.0
23481000.0,9.0,СВАО,59.2,,11.0,27.0,2022.0,1.0,0.0,,1.0
16500000.0,5.0,ЗАО,42.02,12.8,7.0,33.0,2023.0,1.0,0.0,2.65,1.0
20128403.0,24.0,ЮАО,40.9,12.8,10.0,16.0,2023.0,1.0,0.0,3.15,1.0
32692246.0,4.0,ЦАО,60.6,19.8,10.0,10.0,2024.0,1.0,1.0,3.0,1.0
17150000.0,6.0,ЮАО,39.9,12.2,10.0,13.0,2024.0,1.0,0.0,30.0,1.0
14000000.0,17.0,САО,28.6,,3.0,23.0,2024.0,1.0,1.0,3.2,1.0
16500000.0,14.0,ЮЗАО,45.2,24.0,4.0,13.0,2023.0,1.0,0.0,,1.0
32293859.0,4.0,ЦАО,55.8,20.8,9.0,10.0,2024.0,1.0,1.0,3.0,1.0
14728625.0,10.0,ЮВАО,37.1,11.9,29.0,33.0,2023.0,1.0,0.0,2.67,1.0
28341300.0,12.0,СЗАО,50.7,18.2,11.0,21.0,2023.0,1.0,0.0,3.1,1.0
44496400.0,3.0,ЦАО,39.8,,65.0,66.0,2020.0,1.0,1.0,3.9,1.0
24310000.0,9.0,ЦАО,37.4,,4.0,4.0,2024.0,1.0,1.0,,1.0
18900000.0,9.0,СЗАО,35.0,25.0,8.0,33.0,2023.0,1.0,0.0,3.5,1.0
16983000.0,19.0,СВАО,27.0,20.3,28.0,32.0,2023.0,1.0,0.0,3.0,1.0
3100000.0,15.0,ЮЗАО,12.1,10.0,3.0,31.0,2018.0,1.0,1.0,,1.0
19168200.0,10.0,ЮВАО,46.0,14.3,2.0,29.0,2022.0,1.0,0.0,2.87,1.0
18085704.0,29.0,ЗАО,42.0,11.7,3.0,33.0,2023.0,1.0,0.0,2.62,1.0
26995095.0,25.0,ЮАО,41.38,17.2,3.0,9.0,2023.0,1.0,0.0,3.0,1.0
18550000.0,17.0,СЗАО,38.9,15.2,8.0,44.0,2023.0,1.0,0.0,,1.0
17041514.0,7.0,САО,38.6,11.5,32.0,32.0,2023.0,1.0,0.0,2.72,1.0
16240942.0,29.0,ЗАО,37.3,11.2,6.0,33.0,2023.0,1.0,0.0,2.62,1.0
15900000.0,19.0,ЮВАО,31.2,,10.0,22.0,2023.0,1.0,0.0,3.1,1.0
25308900.0,16.0,СЗАО,54.9,,2.0,6.0,2023.0,1.0,1.0,3.24,1.0
21968491.0,24.0,ЮАО,41.8,13.7,7.0,16.0,2023.0,1.0,0.0,3.15,1.0
12015600.0,20.0,СВАО,32.3,,10.0,22.0,2021.0,1.0,0.0,2.79,1.0
14500000.0,18.0,СЗАО,35.7,12.2,13.0,21.0,2023.0,1.0,0.0,,1.0
17933958.0,2.0,ВАО,38.04,20.2,15.0,20.0,2024.0,1.0,0.0,,1.0
50806724.0,14.0,ЦАО,49.2,30.5,2.0,9.0,2021.0,1.0,0.0,3.6,1.0
10462529.0,21.0,СЗАО,38.5,14.4,2.0,24.0,2022.0,1.0,0.0,2.8,1.0
12918132.0,17.0,ЮВАО,37.6,13.2,3.0,29.0,2024.0,1.0,1.0,2.87,1.0
15500000.0,5.0,СЗАО,34.6,13.5,19.0,25.0,2024.0,1.0,0.0,,1.0
18500000.0,8.0,ЗАО,42.6,,15.0,24.0,2024.0,1.0,0.0,,1.0
17057880.0,26.0,ЮАО,45.8,27.0,10.0,11.0,2024.0,1.0,0.0,2.97,1.0
18762218.0,17.0,ЮВАО,41.5,12.3,28.0,30.0,2024.0,1.0,0.0,2.87,1.0
15800000.0,14.0,ЮАО,43.0,17.0,3.0,35.0,2022.0,1.0,0.0,3.1,1.0
10500000.0,18.0,ЮВАО,33.7,9.8,14.0,15.0,2023.0,1.0,0.0,,1.0
17742312.0,10.0,САО,42.3,13.4,27.0,32.0,2023.0,1.0,0.0,2.72,1.0
13061204.0,27.0,ЮАО,35.7,10.6,32.0,33.0,2023.0,1.0,0.0,2.62,1.0
30775875.0,5.0,ЗАО,46.02,,44.0,57.0,2024.0,1.0,0.0,2.9,1.0
12702200.0,16.0,САО,42.2,16.2,5.0,13.0,2023.0,1.0,0.0,2.84,1.0
23006706.0,25.0,ЮАО,42.4,16.3,13.0,14.0,2023.0,1.0,0.0,3.15,1.0
17830120.0,30.0,ЗАО,44.0,15.6,19.0,33.0,2023.0,1.0,0.0,2.62,1.0
20072275.0,7.0,ЮАО,38.5,,12.0,15.0,2022.0,1.0,0.0,2.7,1.0
28891281.0,27.0,ЮАО,47.1,19.2,15.0,15.0,2023.0,1.0,0.0,3.15,1.0
15338234.0,30.0,ЗАО,32.6,9.4,31.0,33.0,2023.0,1.0,0.0,2.62,1.0
9200000.0,3.0,ЮАО,40.21,18.3,10.0,22.0,2022.0,1.0,0.0,,1.0
19344758.0,7.0,ЮАО,47.6,,13.0,15.0,2022.0,1.0,0.0,2.7,1.0
10460814.0,6.0,САО,34.3,13.8,5.0,15.0,2023.0,1.0,0.0,2.84,1.0
14502068.0,4.0,ВАО,33.51,12.5,6.0,29.0,2023.0,1.0,0.0,3.0,1.0
17350804.0,12.0,ЮАО,48.0,28.0,2.0,23.0,2023.0,1.0,0.0,2.97,1.0
20000000.0,6.0,ЗАО,55.3,,2.0,54.0,2024.0,1.0,0.0,3.0,1.0
18000000.0,19.0,ЮВАО,38.6,15.4,7.0,22.0,2023.0,1.0,0.0,,1.0
17900000.0,6.0,СВАО,40.79,19.4,4.0,23.0,2020.0,1.0,0.0,,1.0
11700000.0,15.0,ЮАО,23.4,,13.0,26.0,2024.0,1.0,0.0,3.0,1.0
25401000.0,9.0,СВАО,60.3,,26.0,27.0,2022.0,1.0,0.0,,1.0
14528203.0,27.0,ЮАО,44.2,16.0,17.0,23.0,2023.0,1.0,0.0,2.62,1.0
19700000.0,8.0,ЗАО,41.7,,24.0,24.0,2024.0,1.0,0.0,2.65,1.0
17247160.0,11.0,ВАО,43.4,16.1,33.0,33.0,2023.0,1.0,0.0,2.6,1.0
16372174.0,30.0,ЗАО,36.2,11.2,27.0,34.0,2023.0,1.0,0.0,2.62,1.0
19000000.0,11.0,ЮВАО,49.6,16.3,9.0,22.0,2023.0,1.0,0.0,,1.0
10000000.0,18.0,ЮВАО,32.0,,6.0,16.0,2023.0,1.0,0.0,,1.0
88184211.0,10.0,ЦАО,111.7,,8.0,8.0,2019.0,1.0,0.0,3.3,1.0
17711798.0,19.0,ЗАО,41.1,10.5,32.0,32.0,2022.0,1.0,0.0,2.62,1.0
12872970.0,22.0,ЮАО,36.2,11.1,27.0,33.0,2023.0,1.0,0.0,2.62,1.0
10490000.0,18.0,,32.0,9.1,13.0,25.0,2023.0,1.0,0.0,,1.0
18865980.0,10.0,САО,46.0,13.4,32.0,32.0,2023.0,1.0,0.0,2.72,1.0
16299752.0,30.0,ЗАО,34.4,10.2,33.0,34.0,2023.0,1.0,0.0,2.62,1.0
22400000.0,12.0,СВАО,41.1,10.0,6.0,30.0,2024.0,1.0,0.0,3.25,1.0
11900000.0,7.0,ВАО,30.0,9.7,27.0,33.0,2024.0,1.0,0.0,,1.0
16200000.0,4.0,ЗАО,38.6,20.0,7.0,21.0,2023.0,1.0,0.0,,1.0
16500000.0,18.0,СЗАО,38.3,,3.0,21.0,2023.0,1.0,0.0,,1.0
23835564.0,8.0,ЮЗАО,47.4,,20.0,25.0,2024.0,1.0,0.0,3.17,1.0
27361800.0,12.0,СЗАО,48.6,17.2,14.0,21.0,2023.0,1.0,0.0,3.1,1.0
11734304.0,10.0,ЗАО,38.7,,4.0,25.0,2021.0,1.0,0.0,2.63,1.0
83777500.0,14.0,ЦАО,57.5,,6.0,8.0,2023.0,1.0,0.0,3.2,1.0
11000000.0,6.0,СЗАО,30.2,,21.0,22.0,2022.0,1.0,1.0,,1.0
15451876.0,26.0,ЮАО,42.3,22.0,2.0,11.0,2024.0,1.0,0.0,2.97,1.0
17398243.0,7.0,САО,42.3,13.4,20.0,32.0,2023.0,1.0,0.0,2.72,1.0
15336216.0,30.0,ЗАО,32.4,9.5,5.0,33.0,2024.0,1.0,0.0,2.62,1.0
14170118.0,27.0,ЮАО,34.3,14.0,30.0,33.0,2023.0,1.0,0.0,2.68,1.0
27660000.0,28.0,ЗАО,44.6,13.8,13.0,14.0,2023.0,1.0,0.0,3.0,1.0
18038615.0,10.0,САО,42.5,13.5,32.0,32.0,2023.0,1.0,0.0,2.72,1.0
18873388.0,24.0,ЗАО,43.2,13.6,8.0,21.0,2023.0,1.0,0.0,2.74,1.0
13213932.0,17.0,ЮВАО,40.1,13.3,3.0,29.0,2024.0,1.0,1.0,2.87,1.0
19730000.0,14.0,ЗАО,46.3,,23.0,27.0,2022.0,1.0,0.0,,1.0
12577790.0,10.0,ЗАО,42.4,,7.0,25.0,2021.0,1.0,0.0,2.63,1.0
22689200.0,12.0,СВАО,43.3,32.5,11.0,37.0,2024.0,1.0,0.0,3.0,1.0
24419140.0,26.0,СЗАО,59.6,23.2,21.0,25.0,2024.0,1.0,0.0,03.02,1.0
13955000.0,4.0,ЮЗАО,54.0,,11.0,20.0,2022.0,1.0,1.0,,1.0
25059645.0,5.0,ЗАО,39.3,,7.0,57.0,2024.0,1.0,0.0,2.9,1.0
78259545.0,9.0,ЦАО,65.9,18.8,5.0,21.0,2023.0,1.0,0.0,3.0,1.0
20875420.0,27.0,СВАО,48.2,24.5,11.0,22.0,2023.0,1.0,0.0,2.83,1.0
18000000.0,13.0,ЮАО,38.8,,5.0,20.0,2024.0,1.0,0.0,3.15,1.0
16500000.0,5.0,СЗАО,40.3,18.0,3.0,25.0,2024.0,1.0,0.0,,1.0
22100000.0,5.0,СЗАО,38.1,14.1,20.0,25.0,2023.0,1.0,0.0,,1.0
31727850.0,8.0,ЦАО,46.9,,13.0,13.0,2013.0,1.0,1.0,3.15,1.0
15200000.0,7.0,СВАО,36.39,14.0,15.0,24.0,2020.0,1.0,0.0,,1.0
29319176.0,4.0,ЦАО,53.0,17.2,5.0,10.0,2024.0,1.0,1.0,3.0,1.0
20257800.0,9.0,СВАО,51.2,,11.0,27.0,2022.0,1.0,0.0,,1.0
79000000.0,14.0,ЦАО,87.6,,3.0,9.0,2021.0,1.0,1.0,,1.0
15328800.0,11.0,ВАО,36.0,10.6,33.0,33.0,2023.0,1.0,0.0,2.6,1.0
19999999.0,16.0,ЮАО,54.0,,8.0,26.0,2024.0,1.0,0.0,,1.0
19500000.0,6.0,ЮАО,42.3,,10.0,13.0,2024.0,1.0,0.0,2.65,1.0
17300000.0,15.0,ЮВАО,42.7,18.3,8.0,30.0,2023.0,1.0,0.0,2.6,1.0
17000000.0,8.0,ЮВАО,35.0,12.5,24.0,26.0,2023.0,1.0,0.0,,1.0
16700000.0,11.0,ЮВАО,37.0,18.0,2.0,3.0,2023.0,1.0,0.0,,1.0
11155271.0,5.0,ЗАО,35.1,,6.0,25.0,2021.0,1.0,0.0,2.63,1.0
16575818.0,10.0,САО,36.5,10.2,21.0,21.0,2023.0,1.0,0.0,2.72,1.0
18500000.0,18.0,ЮЗАО,37.6,,17.0,47.0,2024.0,1.0,0.0,3.15,1.0
14798340.0,11.0,ЗАО,34.2,14.1,33.0,33.0,2023.0,1.0,0.0,2.62,1.0
20000000.0,5.0,СЗАО,37.6,14.7,20.0,25.0,2023.0,1.0,0.0,,1.0
16614000.0,12.0,ЗАО,42.6,15.3,21.0,21.0,2023.0,1.0,0.0,2.7,1.0
12700000.0,14.0,ЗАО,35.3,10.3,14.0,21.0,2023.0,1.0,0.0,2.62,1.0
11152480.0,16.0,,34.4,13.8,12.0,12.0,2023.0,1.0,0.0,2.84,1.0
13300000.0,11.0,ВАО,33.8,,12.0,33.0,2023.0,1.0,0.0,,1.0
16572446.0,10.0,САО,38.6,11.3,31.0,32.0,2023.0,1.0,0.0,2.72,1.0
17150000.0,5.0,СЗАО,32.2,14.5,13.0,25.0,2023.0,1.0,0.0,,1.0
10280886.0,21.0,СЗАО,37.4,14.4,2.0,25.0,2022.0,1.0,0.0,2.72,1.0
14077381.0,24.0,ЮВАО,36.8,10.7,14.0,23.0,2023.0,1.0,0.0,2.62,1.0
30000000.0,27.0,ЗАО,51.1,14.7,9.0,13.0,2023.0,1.0,0.0,3.13,1.0
25392000.0,11.0,СЗАО,48.0,16.6,4.0,21.0,2023.0,1.0,0.0,3.1,1.0
19500000.0,14.0,ЮАО,42.8,12.8,9.0,14.0,2023.0,1.0,0.0,,1.0
9753600.0,12.0,САО,38.4,,4.0,10.0,2024.0,1.0,1.0,3.0,1.0
18499000.0,12.0,СВАО,37.6,10.1,18.0,30.0,2024.0,1.0,0.0,3.15,1.0
17300000.0,17.0,ЮВАО,42.0,13.1,26.0,30.0,2024.0,1.0,0.0,2.5,1.0
17622420.0,14.0,ЗАО,41.7,15.3,20.0,21.0,2023.0,1.0,0.0,2.62,1.0
18400000.0,13.0,ЮАО,39.9,11.0,19.0,20.0,2024.0,1.0,0.0,2.9,1.0
23298643.0,5.0,ЗАО,42.52,,2.0,57.0,2024.0,1.0,0.0,2.9,1.0
16450000.0,6.0,СЗАО,41.0,18.0,13.0,25.0,2024.0,1.0,0.0,,1.0
18000000.0,10.0,СВАО,38.1,13.7,7.0,52.0,2024.0,1.0,0.0,3.28,1.0
10000000.0,15.0,СВАО,32.2,,16.0,16.0,2024.0,1.0,0.0,,1.0
19431200.0,27.0,СВАО,45.4,13.3,10.0,14.0,2023.0,1.0,0.0,2.83,1.0
17500000.0,5.0,СЗАО,42.6,18.3,17.0,25.0,2024.0,1.0,0.0,,1.0
14766700.0,14.0,ЗАО,37.0,11.2,33.0,33.0,2023.0,1.0,0.0,2.7,1.0
22368254.0,19.0,ЮАО,46.0,27.0,3.0,12.0,2024.0,1.0,0.0,2.97,1.0
10831048.0,5.0,ЗАО,33.1,,6.0,25.0,2021.0,1.0,0.0,2.63,1.0
13780000.0,9.0,САО,37.6,,8.0,31.0,2024.0,1.0,0.0,2.7,1.0
17700000.0,11.0,ЮВАО,43.1,20.1,4.0,7.0,2023.0,1.0,0.0,,1.0
15392669.0,24.0,ЮВАО,45.8,12.5,13.0,23.0,2023.0,1.0,0.0,2.62,1.0
13000000.0,17.0,ЮВАО,40.2,12.5,5.0,33.0,2024.0,1.0,1.0,,1.0
15607088.0,30.0,ЗАО,34.0,14.0,21.0,33.0,2024.0,1.0,0.0,2.62,1.0
8010400.0,8.0,СВАО,33.99,10.7,8.0,8.0,2024.0,1.0,1.0,2.8,1.0
14562033.0,10.0,ЮЗАО,47.5,14.9,11.0,14.0,2023.0,1.0,1.0,2.8,1.0
19614228.0,,СЗАО,41.9,,36.0,47.0,2023.0,1.0,0.0,03.05,1.0
18200089.0,24.0,ЗАО,35.2,11.0,21.0,21.0,2023.0,1.0,0.0,3.87,1.0
18082940.0,30.0,ЗАО,41.4,12.7,32.0,34.0,2023.0,1.0,0.0,2.62,1.0
19162944.0,15.0,САО,40.8,,35.0,36.0,2023.0,1.0,0.0,2.95,1.0
11990000.0,16.0,САО,34.3,12.0,13.0,14.0,2023.0,1.0,0.0,,1.0
19573961.0,19.0,ЮВАО,41.5,13.1,28.0,30.0,2024.0,1.0,0.0,2.87,1.0
22109864.0,25.0,ЮАО,44.3,16.8,13.0,14.0,2023.0,1.0,0.0,3.15,1.0
24198300.0,12.0,СВАО,50.1,37.6,6.0,37.0,2024.0,1.0,0.0,3.0,1.0
15900000.0,11.0,СЗАО,29.5,11.4,18.0,41.0,2021.0,1.0,0.0,3.2,1.0
21557020.0,27.0,ЮАО,35.5,12.2,15.0,15.0,2023.0,1.0,0.0,3.15,1.0
18800000.0,15.0,СЗАО,34.7,15.6,19.0,44.0,2023.0,1.0,0.0,3.6,1.0
15180000.0,18.0,СЗАО,29.2,14.3,8.0,16.0,2023.0,1.0,0.0,,1.0
12200000.0,7.0,ЮВАО,35.6,,3.0,24.0,2023.0,1.0,0.0,2.6,1.0
19921381.0,30.0,ЗАО,55.8,22.1,1.0,17.0,2024.0,1.0,0.0,3.3,1.0
16697409.0,9.0,,41.06,20.3,8.0,30.0,2023.0,1.0,0.0,3.3,1.0
12550000.0,20.0,ЮВАО,38.51,,7.0,21.0,2024.0,1.0,1.0,3.0,1.0
17451252.0,29.0,ЗАО,39.0,16.4,1.0,33.0,2023.0,1.0,0.0,2.62,1.0
14500000.0,11.0,ВАО,37.7,10.3,11.0,33.0,2024.0,1.0,0.0,,1.0
26442849.0,9.0,ЗАО,45.6,20.1,3.0,15.0,2022.0,1.0,0.0,3.12,1.0
14590000.0,5.0,ЗАО,32.6,10.6,9.0,21.0,2023.0,1.0,0.0,,1.0
22463285.0,4.0,ЮАО,42.4,,4.0,6.0,2023.0,1.0,0.0,3.15,1.0
17003450.0,14.0,ЗАО,44.5,16.1,32.0,33.0,2023.0,1.0,0.0,2.7,1.0
18400000.0,9.0,СЗАО,35.0,17.0,6.0,33.0,2023.0,1.0,0.0,3.5,1.0
11000000.0,20.0,ЮВАО,25.87,,7.0,21.0,2024.0,1.0,1.0,3.0,1.0
14500000.0,17.0,СЗАО,30.5,19.0,6.0,16.0,2024.0,1.0,0.0,,1.0
12128571.0,22.0,ЮАО,32.4,9.4,22.0,23.0,2023.0,1.0,0.0,2.62,1.0
14064700.0,12.0,ЗАО,34.9,15.6,19.0,21.0,2023.0,1.0,0.0,2.7,1.0
18878400.0,9.0,СВАО,50.1,,12.0,27.0,2022.0,1.0,0.0,,1.0
14600000.0,11.0,ВАО,37.3,10.3,7.0,33.0,2024.0,1.0,0.0,2.8,1.0
16971100.0,17.0,ЮВАО,36.9,10.5,10.0,29.0,2024.0,1.0,0.0,2.87,1.0
16800000.0,7.0,СЗАО,35.0,15.6,19.0,44.0,2023.0,1.0,0.0,,1.0
9600000.0,17.0,ЮВАО,30.38,,4.0,21.0,2024.0,1.0,1.0,3.0,1.0
22113000.0,9.0,СВАО,58.2,,3.0,27.0,2022.0,1.0,0.0,,1.0
13034703.0,22.0,ЮАО,37.7,10.9,32.0,33.0,2023.0,1.0,0.0,2.62,1.0
28000000.0,18.0,ЗАО,50.0,30.0,15.0,20.0,2024.0,1.0,0.0,3.2,1.0
17000000.0,2.0,ЗАО,37.5,15.0,5.0,39.0,2022.0,1.0,0.0,,1.0
19999999.0,11.0,ЮВАО,37.6,15.8,3.0,13.0,2023.0,1.0,0.0,,1.0
19932179.0,5.0,ЮЗАО,40.3,,10.0,25.0,2024.0,1.0,0.0,3.17,1.0
16416254.0,10.0,САО,36.4,16.0,19.0,21.0,2023.0,1.0,0.0,2.72,1.0
13561530.0,25.0,ЮВАО,35.3,10.7,18.0,23.0,2023.0,1.0,0.0,2.62,1.0
13767600.0,14.0,ЗАО,33.0,9.6,32.0,33.0,2023.0,1.0,0.0,2.7,1.0
34702349.0,4.0,ЦАО,58.8,18.5,9.0,10.0,2024.0,1.0,1.0,3.0,1.0
22500000.0,24.0,ЗАО,41.14,12.6,4.0,7.0,2024.0,1.0,0.0,,1.0
21106809.0,2.0,,42.6,,14.0,25.0,2024.0,1.0,0.0,3.65,1.0
24613169.0,5.0,ЗАО,42.23,,6.0,57.0,2024.0,1.0,0.0,2.9,1.0
15956781.0,30.0,ЗАО,32.3,9.8,33.0,34.0,2023.0,1.0,0.0,2.62,1.0
15915910.0,29.0,ВАО,37.3,11.2,29.0,33.0,2023.0,1.0,0.0,2.6,1.0
11966670.0,6.0,САО,42.3,13.8,13.0,15.0,2023.0,1.0,0.0,2.84,1.0
23981169.0,9.0,ЗАО,40.5,16.5,6.0,15.0,2022.0,1.0,0.0,3.12,1.0
26161776.0,4.0,ЦАО,48.0,17.2,10.0,10.0,2024.0,1.0,1.0,3.0,1.0
23500000.0,11.0,СВАО,42.2,10.7,9.0,38.0,2024.0,1.0,0.0,2.8,1.0
9300000.0,16.0,САО,34.1,12.0,11.0,15.0,2023.0,1.0,0.0,,1.0
22140000.0,14.0,СЗАО,43.5,,5.0,44.0,2024.0,1.0,0.0,2.64,1.0
15502215.0,26.0,,41.4,15.0,10.0,12.0,2024.0,1.0,0.0,2.97,1.0
19400000.0,5.0,СЗАО,38.0,14.0,11.0,24.0,2023.0,1.0,0.0,3.15,1.0
31650000.0,15.0,ЗАО,50.8,14.7,8.0,14.0,2023.0,1.0,0.0,3.0,1.0
22554105.0,7.0,,43.6,15.3,14.0,40.0,2023.0,1.0,0.0,3.15,1.0
30765892.0,4.0,ЦАО,57.5,20.6,3.0,10.0,2024.0,1.0,1.0,3.0,1.0
13424195.0,22.0,ЮАО,41.4,15.4,22.0,23.0,2023.0,1.0,0.0,2.62,1.0
30750000.0,,ЗАО,44.5,13.8,10.0,14.0,2023.0,1.0,0.0,3.0,1.0
27883620.0,4.0,ЦАО,51.7,22.1,6.0,10.0,2024.0,1.0,1.0,3.0,1.0
19027591.0,29.0,ЗАО,43.7,15.6,31.0,33.0,2023.0,1.0,0.0,2.62,1.0
15000000.0,9.0,ВАО,36.46,,16.0,33.0,2023.0,1.0,0.0,,1.0
16409423.0,29.0,ЗАО,31.9,9.5,33.0,33.0,2023.0,1.0,0.0,2.62,1.0
50100000.0,12.0,ЦАО,59.9,,6.0,9.0,2021.0,1.0,1.0,,1.0
10000000.0,4.0,СВАО,30.0,,9.0,21.0,2021.0,1.0,1.0,3.0,1.0
18062500.0,4.0,ЗАО,42.5,13.3,11.0,29.0,2022.0,1.0,1.0,3.0,1.0
13354800.0,20.0,СВАО,35.9,,10.0,22.0,2021.0,1.0,0.0,2.79,1.0
30679670.0,22.0,ЮАО,46.64,17.2,19.0,21.0,2023.0,1.0,0.0,3.0,1.0
20727000.0,27.0,СВАО,47.0,24.4,20.0,22.0,2023.0,1.0,0.0,2.83,1.0
8900000.0,14.0,СВАО,37.0,18.0,12.0,15.0,2024.0,1.0,0.0,,1.0
8290000.0,19.0,САО,34.3,13.8,8.0,12.0,2023.0,1.0,0.0,,1.0
76077459.0,14.0,ЦАО,60.8,42.2,4.0,9.0,2021.0,1.0,0.0,3.6,1.0
26301212.0,5.0,ЗАО,47.72,,7.0,57.0,2024.0,1.0,0.0,2.9,1.0
19328110.0,27.0,СВАО,42.1,12.7,5.0,14.0,2023.0,1.0,0.0,2.83,1.0
19000000.0,19.0,ЮВАО,34.6,12.0,12.0,14.0,2023.0,1.0,0.0,,1.0
28711400.0,17.0,СЗАО,44.5,16.8,39.0,43.0,2023.0,1.0,0.0,3.15,1.0
18000000.0,8.0,ЮАО,40.3,11.6,3.0,9.0,2024.0,1.0,0.0,3.0,1.0
16500000.0,15.0,ЮАО,38.8,17.8,3.0,14.0,2026.0,1.0,0.0,,1.0
15340292.0,10.0,ЮВАО,38.9,10.9,31.0,33.0,2023.0,1.0,0.0,2.67,1.0
11062867.0,10.0,ЗАО,35.2,,14.0,25.0,2021.0,1.0,0.0,2.63,1.0
23423120.0,27.0,СВАО,60.4,15.6,6.0,22.0,2023.0,1.0,0.0,2.83,1.0
18588577.0,19.0,ЮВАО,37.4,9.7,29.0,30.0,2024.0,1.0,0.0,2.87,1.0
24500000.0,5.0,СЗАО,42.4,15.8,40.0,43.0,2023.0,1.0,0.0,,1.0
12913586.0,20.0,СВАО,34.7,,10.0,22.0,2021.0,1.0,0.0,2.65,1.0
17098187.0,30.0,ЗАО,36.1,11.2,30.0,33.0,2023.0,1.0,0.0,2.62,1.0
8020080.0,8.0,СВАО,37.32,13.3,5.0,8.0,2024.0,1.0,1.0,2.8,1.0
14500000.0,7.0,ЮАО,31.5,15.0,16.0,23.0,2023.0,1.0,0.0,,1.0
23500000.0,5.0,СЗАО,46.6,17.4,32.0,43.0,2023.0,1.0,0.0,,1.0
21300000.0,5.0,СЗАО,38.7,15.2,5.0,43.0,2023.0,1.0,0.0,,1.0
18018378.0,10.0,САО,46.5,13.7,30.0,32.0,2023.0,1.0,0.0,2.72,1.0
17499000.0,16.0,СЗАО,42.2,,17.0,24.0,2024.0,1.0,0.0,3.0,1.0
30040000.0,,ЗАО,44.3,13.8,9.0,14.0,2023.0,1.0,0.0,3.0,1.0
14800000.0,7.0,ЮВАО,34.5,,17.0,33.0,2023.0,1.0,0.0,,1.0
32610600.0,8.0,ЦАО,48.6,,12.0,13.0,2013.0,1.0,1.0,3.15,1.0
20421075.0,5.0,ЮЗАО,41.0,,12.0,25.0,2024.0,1.0,0.0,3.17,1.0
14000000.0,5.0,ЮАО,32.4,,4.0,33.0,2023.0,1.0,0.0,2.7,1.0
21438610.0,27.0,ЮАО,56.7,17.0,2.0,33.0,2023.0,1.0,0.0,2.68,1.0
17881217.0,10.0,САО,42.1,13.3,32.0,32.0,2023.0,1.0,0.0,2.72,1.0
27050593.0,24.0,ЮАО,42.14,17.2,10.0,29.0,2023.0,1.0,0.0,3.0,1.0
22106448.0,24.0,ЗАО,48.2,13.4,1.0,9.0,2023.0,1.0,0.0,4.11,1.0
11299000.0,20.0,СВАО,42.7,18.4,24.0,25.0,2024.0,1.0,0.0,2.6,1.0
7500000.0,18.0,ЮВАО,19.7,9.4,25.0,25.0,2023.0,1.0,0.0,,1.0
20878638.0,15.0,САО,45.7,,21.0,36.0,2023.0,1.0,0.0,2.95,1.0
24500000.0,6.0,ЗАО,36.0,,15.0,20.0,2021.0,0.0,0.0,3.0,1.0
20764307.0,7.0,ЮАО,49.0,,10.0,15.0,2022.0,1.0,0.0,2.7,1.0
26270000.0,27.0,ЗАО,44.6,13.8,8.0,14.0,2023.0,1.0,0.0,3.0,1.0
15727500.0,29.0,ВАО,37.5,10.4,29.0,33.0,2023.0,1.0,0.0,2.6,1.0
10962280.0,16.0,,34.3,13.8,11.0,14.0,2023.0,1.0,0.0,2.84,1.0
11348498.0,10.0,ЗАО,35.5,,14.0,25.0,2021.0,1.0,0.0,2.63,1.0
10300000.0,18.0,ЮВАО,33.8,10.0,25.0,25.0,2023.0,1.0,0.0,2.65,1.0
19280000.0,14.0,ЗАО,45.3,,22.0,27.0,2022.0,1.0,0.0,,1.0
16000000.0,14.0,САО,35.6,12.3,8.0,21.0,2024.0,1.0,1.0,3.2,1.0
16225132.0,19.0,ЗАО,35.8,10.6,32.0,32.0,2022.0,1.0,0.0,2.62,1.0
18982653.0,4.0,СЗАО,39.36,11.7,48.0,52.0,2024.0,1.0,0.0,2.85,1.0
24000000.0,3.0,СВАО,42.0,20.0,50.0,55.0,2024.0,1.0,0.0,,1.0
20934650.0,9.0,СВАО,52.9,,26.0,27.0,2022.0,1.0,0.0,,1.0
19400962.0,19.0,ЮВАО,41.4,13.1,23.0,30.0,2024.0,1.0,0.0,2.87,1.0
14507621.0,17.0,ЮВАО,45.9,13.1,3.0,8.0,2024.0,1.0,1.0,2.87,1.0
24192680.0,17.0,СЗАО,34.9,15.7,26.0,43.0,2023.0,1.0,0.0,3.15,1.0
23586571.0,25.0,ЮАО,37.4,12.0,16.0,16.0,2023.0,1.0,0.0,3.15,1.0
